Montag,;1.1.18;9 Uhr;;;;;
;;17 Uhr;;44;0;9;2
;;19 Uhr;;19;0;4;1
;;;;;;;
Dienstag,;1.5.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;2.5.18;9 Uhr;;20;0;9;3
;;11 Uhr;;58;0;12;3
;;13 Uhr;;57;6;8;2
;;15 Uhr;;71;0;9;3
;;17 Uhr;;50;5;6;2
;;19 Uhr;;13;0;3;1
;;;;;;;
Donnerstag,;3.5.18;9 Uhr;;16;0;5;2
;;11 Uhr;;53;0;3;1
;;13 Uhr;;52;1;4;2
;;15 Uhr;;58;1;5;2
;;17 Uhr;;49;0;2;1
;;19 Uhr;;20;0;0;0
;;;;;;;
Freitag,;4.5.18;9 Uhr;;14;0;0;0
;;11 Uhr;;54;2;5;2
;;13 Uhr;;58;3;9;3
;;15 Uhr;;63;2;0;0
;;17 Uhr;;41;3;0;0
;;19 Uhr;;8;0;0;0
;;;;;;;
Samstag,;5.5.18;9 Uhr;;24;1;0;0
;;11 Uhr;;54;0;3;1
;;13 Uhr;;63;2;0;0
;;15 Uhr;;61;3;6;2
;;17 Uhr;;26;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Montag,;7.5.18;9 Uhr;;20;0;6;1
;;11 Uhr;;61;0;7;3
;;13 Uhr;;63;0;7;2
;;15 Uhr;;67;0;0;0
;;17 Uhr;;59;0;2;1
;;19 Uhr;;26;0;0;0
;;;;;;;
Dienstag,;8.5.18;9 Uhr;;23;1;0;0
;;11 Uhr;;48;2;0;0
;;13 Uhr;;51;1;5;1
;;15 Uhr;;59;0;5;2
;;17 Uhr;;41;1;7;2
;;19 Uhr;;15;0;5;2
;;;;;;;
Mittwoch,;9.5.18;9 Uhr;;25;0;0;0
;;11 Uhr;;61;0;15;3
;;13 Uhr;;53;1;8;3
;;15 Uhr;;72;2;2;1
;;17 Uhr;;48;1;0;0
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;10.5.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Freitag,;11.5.18;9 Uhr;;16;0;5;2
;;11 Uhr;;64;0;9;3
;;13 Uhr;;67;0;8;3
;;15 Uhr;;71;0;7;2
;;17 Uhr;;52;1;0;0
;;19 Uhr;;27;1;0;0
;;;;;;;
Samstag,;12.5.18;9 Uhr;;33;0;0;0
;;11 Uhr;;60;0;6;3
;;13 Uhr;;70;0;4;1
;;15 Uhr;;65;2;9;3
;;17 Uhr;;33;1;0;0
;;19 Uhr;;;;;
;;;;;;;
Montag,;14.5.18;9 Uhr;;28;0;4;1
;;11 Uhr;;52;0;4;1
;;13 Uhr;;60;0;3;1
;;15 Uhr;;71;1;6;3
;;17 Uhr;;63;0;2;1
;;19 Uhr;;26;0;2;1
;;;;;;;
Dienstag,;15.5.18;9 Uhr;;23;0;9;3
;;11 Uhr;;60;2;11;3
;;13 Uhr;;57;0;8;8
;;15 Uhr;;64;2;12;3
;;17 Uhr;;60;1;2;1
;;19 Uhr;;23;0;2;1
;;;;;;;
Mittwoch,;16.5.18;9 Uhr;;24;0;2;1
;;11 Uhr;;46;1;9;2
;;13 Uhr;;48;1;10;3
;;15 Uhr;;58;0;10;3
;;17 Uhr;;51;0;6;2
;;19 Uhr;;26;1;4;2
;;;;;;;
Donnerstag,;17.5.18;9 Uhr;;28;0;12;3
;;11 Uhr;;58;1;6;2
;;13 Uhr;;72;1;9;3
;;15 Uhr;;71;1;7;2
;;17 Uhr;;64;0;5;1
;;19 Uhr;;34;0;0;0
;;;;;;;
Freitag,;18.5.18;9 Uhr;;34;0;2;1
;;11 Uhr;;62;0;5;2
;;13 Uhr;;71;1;4;2
;;15 Uhr;;74;2;8;3
;;17 Uhr;;37;0;3;1
;;19 Uhr;;18;1;2;1
;;;;;;;
Samstag,;19.5.18;9 Uhr;;31;0;3;1
;;11 Uhr;;65;0;7;3
;;13 Uhr;;78;1;5;2
;;15 Uhr;;74;2;3;1
;;17 Uhr;;53;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Montag,;21.5.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;22.5.18;9 Uhr;;32;0;3;1
;;11 Uhr;;44;1;9;3
;;13 Uhr;;64;6;10;3
;;15 Uhr;;68;0;9;2
;;17 Uhr;;60;4;1;3
;;19 Uhr;;21;3;4;2
;;;;;;;
Mittwoch,;23.5.18;9 Uhr;;43;0;3;1
;;11 Uhr;;69;2;8;2
;;13 Uhr;;61;2;8;3
;;15 Uhr;;57;3;8;3
;;17 Uhr;;46;1;6;2
;;19 Uhr;;16;1;0;0
;;;;;;;
Donnerstag,;24.5.18;9 Uhr;;39;1;3;1
;;11 Uhr;;65;1;5;2
;;13 Uhr;;59;1;6;2
;;15 Uhr;;60;1;7;1
;;17 Uhr;;57;1;8;2
;;19 Uhr;;28;0;4;1
;;;;;;;
Freitag,;25.5.18;9 Uhr;;22;0;0;0
;;11 Uhr;;49;0;7;3
;;13 Uhr;;65;0;9;3
;;15 Uhr;;64;0;5;2
;;17 Uhr;;52;0;5;2
;;19 Uhr;;25;0;2;1
;;;;;;;
Samstag,;26.5.18;9 Uhr;;28;1;8;3
;;11 Uhr;;41;0;9;3
;;13 Uhr;;52;0;6;3
;;15 Uhr;;62;0;8;3
;;17 Uhr;;42;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Montag,;28.5.18;9 Uhr;;20;0;6;2
;;11 Uhr;;65;1;6;2
;;13 Uhr;;65;0;4;1
;;15 Uhr;;65;0;4;1
;;17 Uhr;;65;0;3;1
;;19 Uhr;;23;0;0;0
;;;;;;;
Dienstag,;29.5.18;9 Uhr;;39;1;2;1
;;11 Uhr;;71;2;11;3
;;13 Uhr;;67;3;11;3
;;15 Uhr;;79;2;12;3
;;17 Uhr;;60;2;3;1
;;19 Uhr;;24;2;0;0
;;;;;;;
Mittwoch,;30.5.18;9 Uhr;;45;0;6;2
;;11 Uhr;;8;0;10;3
;;13 Uhr;;74;1;9;3
;;15 Uhr;;76;2;11;3
;;17 Uhr;;54;1;6;2
;;19 Uhr;;20;1;0;0
;;;;;;;
Donnerstag,;31.5.18;9 Uhr;;60;0;8;3
;;11 Uhr;;78;0;6;2
;;13 Uhr;;78;3;6;3
;;15 Uhr;;79;1;3;2
;;17 Uhr;;63;2;3;1
;;19 Uhr;;28;0;8;3
;;;;;;;
Freitag,;1.6.18;9 Uhr;;51;1;0;0
;;11 Uhr;;78;0;2;1
;;13 Uhr;;73;0;0;0
;;15 Uhr;;73;5;3;1
;;17 Uhr;;52;2;3;1
;;19 Uhr;;25;1;0;0
;;;;;;;
Samstag,;2.6.18;9 Uhr;;61;1;6;2
;;11 Uhr;;77;1;6;2
;;13 Uhr;;75;0;6;2
;;15 Uhr;;70;0;9;3
;;17 Uhr;;45;2;6;2
;;19 Uhr;;;;;
;;;;;;;
Montag,;4.6.18;9 Uhr;;76;2;8;3
;;11 Uhr;;83;2;13;3
;;13 Uhr;;74;3;11;3
;;15 Uhr;;75;5;9;3
;;17 Uhr;;63;4;8;3
;;19 Uhr;;30;1;2;1
;;;;;;;
Dienstag,;5.6.18;9 Uhr;;78;0;8;3
;;11 Uhr;;71;0;10;3
;;13 Uhr;;80;2;9;3
;;15 Uhr;;72;0;10;3
;;17 Uhr;;65;2;11;3
;;19 Uhr;;22;1;3;1
;;;;;;;
Mittwoch,;6.6.18;9 Uhr;;78;0;10;5
;;11 Uhr;;81;2;10;3
;;13 Uhr;;80;3;8;3
;;15 Uhr;;74;2;11;3
;;17 Uhr;;59;1;11;3
;;19 Uhr;;28;3;3;1
;;;;;;;
Donnerstag,;7.6.18;9 Uhr;;74;0;9;3
;;11 Uhr;;79;2;11;3
;;13 Uhr;;80;0;9;3
;;15 Uhr;;80;0;6;2
;;17 Uhr;;60;0;0;0
;;19 Uhr;;22;0;5;2
;;;;;;;
Freitag,;8.6.18;9 Uhr;;79;0;7;3
;;11 Uhr;;81;2;6;2
;;13 Uhr;;78;1;5;1
;;15 Uhr;;72;1;4;1
;;17 Uhr;;50;1;2;1
;;19 Uhr;;17;0;2;1
;;;;;;;
Samstag,;9.6.18;9 Uhr;;69;1;5;3
;;11 Uhr;;72;0;11;3
;;13 Uhr;;74;0;11;3
;;15 Uhr;;73;0;12;3
;;17 Uhr;;25;0;10;3
;;19 Uhr;;;;;
;;;;;;;
Montag,;11.6.18;9 Uhr;;68;1;0;0
;;11 Uhr;;75;2;9;2
;;13 Uhr;;76;0;8;2
;;15 Uhr;;75;0;9;2
;;17 Uhr;;50;1;8;2
;;19 Uhr;;28;1;10;3
;;;;;;;
Dienstag,;12.6.18;9 Uhr;;71;0;1;1
;;11 Uhr;;79;0;5;2
;;13 Uhr;;76;2;5;2
;;15 Uhr;;76;2;5;2
;;17 Uhr;;51;1;5;2
;;19 Uhr;;18;2;6;2
;;;;;;;
Mittwoch,;13.6.18;9 Uhr;;68;0;7;2
;;11 Uhr;;77;1;11;3
;;13 Uhr;;78;4;6;2
;;15 Uhr;;78;3;12;3
;;17 Uhr;;54;2;6;2
;;19 Uhr;;20;1;0;0
;;;;;;;
Donnerstag,;14.6.18;9 Uhr;;65;1;7;2
;;11 Uhr;;74;1;13;3
;;13 Uhr;;67;2;13;3
;;15 Uhr;;75;1;11;3
;;17 Uhr;;46;0;9;3
;;19 Uhr;;20;0;5;2
;;;;;;;
Freitag,;15.6.18;9 Uhr;;65;1;5;2
;;11 Uhr;;81;3;5;2
;;13 Uhr;;79;5;8;3
;;15 Uhr;;78;3;8;3
;;17 Uhr;;48;0;8;2
;;19 Uhr;;12;0;2;1
;;;;;;;
Samstag,;16.6.18;9 Uhr;;44;0;7;3
;;11 Uhr;;51;1;9;3
;;13 Uhr;;48;0;9;3
;;15 Uhr;;49;0;9;3
;;17 Uhr;;32;0;8;3
;;19 Uhr;;;;;
;;;;;;;
Montag,;18.6.18;9 Uhr;;45;1;8;2
;;11 Uhr;;62;1;9;3
;;13 Uhr;;73;2;11;3
;;15 Uhr;;70;1;3;1
;;17 Uhr;;70;0;3;1
;;19 Uhr;;30;1;2;1
;;;;;;;
Dienstag,;19.6.18;9 Uhr;;66;0;3;1
;;11 Uhr;;82;2;5;2
;;13 Uhr;;69;2;3;2
;;15 Uhr;;53;1;3;1
;;17 Uhr;;43;0;5;2
;;19 Uhr;;21;1;2;1
;;;;;;;
Mittwoch,;20.6.18;9 Uhr;;50;0;0;0
;;11 Uhr;;60;0;4;1
;;13 Uhr;;60;0;4;1
;;15 Uhr;;62;0;4;1
;;17 Uhr;;44;0;6;2
;;19 Uhr;;15;0;0;0
;;;;;;;
Donnerstag,;21.6.18;9 Uhr;;53;0;2;1
;;11 Uhr;;69;1;6;2
;;13 Uhr;;65;1;6;2
;;15 Uhr;;68;1;6;2
;;17 Uhr;;45;0;3;1
;;19 Uhr;;19;0;3;1
;;;;;;;
Freitag,;22.6.18;9 Uhr;;43;0;0;0
;;11 Uhr;;55;0;0;0
;;13 Uhr;;49;1;0;0
;;15 Uhr;;54;1;3;1
;;17 Uhr;;34;0;0;0
;;19 Uhr;;8;1;0;0
;;;;;;;
Samstag,;23.6.18;9 Uhr;;27;0;0;0
;;11 Uhr;;51;1;2;1
;;13 Uhr;;49;0;2;1
;;15 Uhr;;51;1;2;1
;;17 Uhr;;39;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Montag,;25.6.18;9 Uhr;;57;0;7;2
;;11 Uhr;;69;1;11;3
;;13 Uhr;;68;0;11;3
;;15 Uhr;;66;1;6;2
;;17 Uhr;;50;1;6;2
;;19 Uhr;;18;0;6;2
;;;;;;;
Dienstag,;26.6.18;9 Uhr;;44;0;2;1
;;11 Uhr;;58;0;2;1
;;13 Uhr;;60;2;2;1
;;15 Uhr;;55;0;2;1
;;17 Uhr;;43;0;2;1
;;19 Uhr;;16;0;2;1
;;;;;;;
Mittwoch,;27.6.18;9 Uhr;;49;0;0;0
;;11 Uhr;;62;0;0;0
;;13 Uhr;;50;1;0;0
;;15 Uhr;;58;0;0;0
;;17 Uhr;;38;0;0;0
;;19 Uhr;;16;0;0;0
;;;;;;;
Donnerstag,;28.6.18;9 Uhr;;28;0;3;1
;;11 Uhr;;31;2;3;1
;;13 Uhr;;27;1;3;1
;;15 Uhr;;33;1;0;0
;;17 Uhr;;21;1;0;0
;;19 Uhr;;9;1;0;0
;;;;;;;
Freitag,;29.6.18;9 Uhr;;21;0;0;0
;;11 Uhr;;31;0;0;0
;;13 Uhr;;31;0;0;0
;;15 Uhr;;37;1;0;0
;;17 Uhr;;27;0;0;0
;;19 Uhr;;5;0;0;0
;;;;;;;
Samstag,;30.6.18;9 Uhr;;7;0;0;0
;;11 Uhr;;11;0;0;0
;;13 Uhr;;17;0;0;0
;;15 Uhr;;16;1;0;0
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Montag,;2.7.18;9 Uhr;;26;1;0;0
;;11 Uhr;;33;6;0;0
;;13 Uhr;;30;0;0;0
;;15 Uhr;;34;0;0;0
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;3.7.18;9 Uhr;;24;0;2;1
;;11 Uhr;;35;0;2;1
;;13 Uhr;;30;1;2;1
;;15 Uhr;;31;2;2;1
;;17 Uhr;;14;0;4;1
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;4.7.18;9 Uhr;;31;0;0;0
;;11 Uhr;;41;0;7;2
;;13 Uhr;;37;0;7;2
;;15 Uhr;;41;1;3;1
;;17 Uhr;;11;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;5.7.18;9 Uhr;;23;0;1;1
;;11 Uhr;;33;1;1;1
;;13 Uhr;;22;0;1;1
;;15 Uhr;;30;1;1;1
;;17 Uhr;;22;2;1;1
;;19 Uhr;;;;;
;;;;;;;
Freitag,;6.7.18;9 Uhr;;22;1;2;1
;;11 Uhr;;30;0;3;2
;;13 Uhr;;25;1;2;1
;;15 Uhr;;29;1;2;1
;;17 Uhr;;24;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Samstag,;7.7.18;9 Uhr;;27;0;0;0
;;11 Uhr;;26;0;2;1
;;13 Uhr;;26;2;5;1
;;15 Uhr;;25;0;5;1
;;17 Uhr;;13;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Montag,;9.7.18;9 Uhr;;27;0;0;0
;;11 Uhr;;26;2;2;1
;;13 Uhr;;26;0;5;1
;;15 Uhr;;25;0;5;1
;;17 Uhr;;13;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;10.7.18;9 Uhr;;10;1;1;1
;;11 Uhr;;27;3;1;1
;;13 Uhr;;27;4;0;0
;;15 Uhr;;30;0;1;1
;;17 Uhr;;15;0;1;1
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;11.7.18;9 Uhr;;13;0;0;0
;;11 Uhr;;23;0;3;2
;;13 Uhr;;21;0;3;2
;;15 Uhr;;28;0;3;2
;;17 Uhr;;20;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;12.7.18;9 Uhr;;10;0;0;0
;;11 Uhr;;15;1;8;3
;;13 Uhr;;17;0;2;1
;;15 Uhr;;16;1;2;1
;;17 Uhr;;13;0;1;1
;;19 Uhr;;;;;
;;;;;;;
Freitag,;13.7.18;9 Uhr;;15;0;0;0
;;11 Uhr;;19;1;0;0
;;13 Uhr;;15;1;0;0
;;15 Uhr;;16;0;2;1
;;17 Uhr;;14;1;2;1
;;19 Uhr;;;;;
;;;;;;;
Samstag,;14.7.18;9 Uhr;;17;0;2;1
;;11 Uhr;;23;0;2;1
;;13 Uhr;;21;1;2;1
;;15 Uhr;;22;0;2;1
;;17 Uhr;;12;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Montag,;16.7.18;9 Uhr;;17;0;2;1
;;11 Uhr;;23;0;2;1
;;13 Uhr;;21;1;2;1
;;15 Uhr;;22;0;2;1
;;17 Uhr;;12;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;17.7.18;9 Uhr;;15;0;5;2
;;11 Uhr;;21;0;5;2
;;13 Uhr;;17;2;5;2
;;15 Uhr;;21;0;7;3
;;17 Uhr;;8;1;0;0
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;18.7.18;9 Uhr;;14;0;2;1
;;11 Uhr;;24;1;5;2
;;13 Uhr;;17;0;3;1
;;15 Uhr;;26;1;3;1
;;17 Uhr;;10;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;19.7.18;9 Uhr;;12;0;4;2
;;11 Uhr;;22;1;5;2
;;13 Uhr;;18;1;5;2
;;15 Uhr;;16;0;3;2
;;17 Uhr;;8;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Freitag,;20.7.18;9 Uhr;;8;0;2;1
;;11 Uhr;;21;2;2;1
;;13 Uhr;;23;2;2;1
;;15 Uhr;;22;0;6;3
;;17 Uhr;;9;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Samstag,;21.7.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Montag,;23.7.18;9 Uhr;;20;1;7;2
;;11 Uhr;;32;1;7;2
;;13 Uhr;;33;2;7;2
;;15 Uhr;;45;1;7;2
;;17 Uhr;;16;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;24.7.18;9 Uhr;;24;0;6;2
;;11 Uhr;;40;1;6;2
;;13 Uhr;;38;0;6;2
;;15 Uhr;;37;0;6;2
;;17 Uhr;;19;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;25.7.18;9 Uhr;;24;0;2;1
;;11 Uhr;;29;0;2;1
;;13 Uhr;;27;1;2;1
;;15 Uhr;;33;2;2;1
;;17 Uhr;;18;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;26.7.18;9 Uhr;;20;1;6;2
;;11 Uhr;;33;0;6;2
;;13 Uhr;;31;0;6;2
;;15 Uhr;;27;0;4;1
;;17 Uhr;;12;1;4;2
;;19 Uhr;;;;;
;;;;;;;
Freitag,;27.7.18;9 Uhr;;18;1;7;2
;;11 Uhr;;29;0;7;2
;;13 Uhr;;25;0;7;2
;;15 Uhr;;31;1;7;2
;;17 Uhr;;15;1;4;1
;;19 Uhr;;;;;
;;;;;;;
Samstag,;28.7.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Montag,;30.7.18;9 Uhr;;24;0;5;2
;;11 Uhr;;31;0;5;2
;;13 Uhr;;35;1;5;2
;;15 Uhr;;34;0;5;2
;;17 Uhr;;22;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;31.7.18;9 Uhr;;23;0;7;2
;;11 Uhr;;40;1;3;1
;;13 Uhr;;42;0;3;1
;;15 Uhr;;43;0;4;2
;;17 Uhr;;21;1;0;0
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;1.8.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;2.8.18;9 Uhr;;15;1;3;1
;;11 Uhr;;23;4;5;2
;;13 Uhr;;20;0;5;2
;;15 Uhr;;21;0;5;2
;;17 Uhr;;10;1;8;2
;;19 Uhr;;;;;
;;;;;;;
Freitag,;3.8.18;9 Uhr;;17;0;3;1
;;11 Uhr;;28;0;5;2
;;13 Uhr;;29;0;3;1
;;15 Uhr;;26;0;5;2
;;17 Uhr;;10;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Samstag,;4.8.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Montag,;6.8.18;9 Uhr;;12;0;3;1
;;11 Uhr;;21;0;3;1
;;13 Uhr;;22;0;3;1
;;15 Uhr;;27;1;3;1
;;17 Uhr;;11;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;7.8.18;9 Uhr;;11;0;2;1
;;11 Uhr;;27;0;2;1
;;13 Uhr;;25;0;4;1
;;15 Uhr;;31;2;4;1
;;17 Uhr;;12;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;8.8.18;9 Uhr;;8;0;0;0
;;11 Uhr;;17;0;2;1
;;13 Uhr;;19;0;0;0
;;15 Uhr;;19;1;0;0
;;17 Uhr;;13;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;9.8.18;9 Uhr;;10;0;2;1
;;11 Uhr;;23;0;3;1
;;13 Uhr;;22;0;2;1
;;15 Uhr;;22;0;2;1
;;17 Uhr;;13;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Freitag,;10.8.18;9 Uhr;;6;1;3;1
;;11 Uhr;;13;2;7;3
;;13 Uhr;;10;1;2;1
;;15 Uhr;;14;1;6;2
;;17 Uhr;;10;2;2;1
;;19 Uhr;;;;;
;;;;;;;
Samstag,;11.8.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Montag,;13.8.18;9 Uhr;;4;0;0;0
;;11 Uhr;;12;0;0;0
;;13 Uhr;;15;0;0;0
;;15 Uhr;;13;0;0;0
;;17 Uhr;;11;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;14.8.18;9 Uhr;;18;0;0;0
;;11 Uhr;;26;0;0;0
;;13 Uhr;;15;0;0;0
;;15 Uhr;;23;0;5;2
;;17 Uhr;;10;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;15.8.18;9 Uhr;;9;0;0;0
;;11 Uhr;;18;1;0;0
;;13 Uhr;;11;0;2;1
;;15 Uhr;;16;0;2;1
;;17 Uhr;;5;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;16.8.18;9 Uhr;;5;1;0;0
;;11 Uhr;;12;0;0;0
;;13 Uhr;;14;0;0;0
;;15 Uhr;;21;1;0;0
;;17 Uhr;;8;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Freitag,;17.8.18;9 Uhr;;5;1;1;1
;;11 Uhr;;9;1;4;3
;;13 Uhr;;5;0;2;1
;;15 Uhr;;11;0;2;1
;;17 Uhr;;10;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Samstag,;18.8.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Montag,;20.8.18;9 Uhr;;5;1;0;0
;;11 Uhr;;18;0;4;2
;;13 Uhr;;17;0;4;2
;;15 Uhr;;14;1;4;2
;;17 Uhr;;13;0;2;1
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;21.8.18;9 Uhr;;6;0;1;1
;;11 Uhr;;18;0;3;2
;;13 Uhr;;17;0;3;1
;;15 Uhr;;23;0;3;1
;;17 Uhr;;12;0;5;2
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;22.8.18;9 Uhr;;9;0;0;0
;;11 Uhr;;17;1;0;0
;;13 Uhr;;13;0;1;1
;;15 Uhr;;20;0;2;1
;;17 Uhr;;6;0;6;3
;;19 Uhr;;;;;
;;;;;;;
Donnerstag,;23.8.18;9 Uhr;;12;0;0;0
;;11 Uhr;;28;0;2;1
;;13 Uhr;;20;0;2;1
;;15 Uhr;;22;0;2;1
;;17 Uhr;;16;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Freitag,;24.8.18;9 Uhr;;3;0;2;1
;;11 Uhr;;12;0;4;2
;;13 Uhr;;9;0;6;3
;;15 Uhr;;12;0;4;2
;;17 Uhr;;8;0;4;2
;;19 Uhr;;;;;
;;;;;;;
Samstag,;25.8.18;9 Uhr;;;;;
;;11 Uhr;;;;;
;;13 Uhr;;;;;
;;15 Uhr;;;;;
;;17 Uhr;;;;;
;;19 Uhr;;;;;
;;;;;;;
Montag,;27.8.18;9 Uhr;;2;0;1;1
;;11 Uhr;;11;0;3;1
;;13 Uhr;;8;0;3;1
;;15 Uhr;;8;0;3;1
;;17 Uhr;;7;1;2;1
;;19 Uhr;;;;;
;;;;;;;
Dienstag,;28.8.18;9 Uhr;;5;0;0;0
;;11 Uhr;;18;0;2;1
;;13 Uhr;;17;0;6;2
;;15 Uhr;;21;1;6;2
;;17 Uhr;;12;0;0;0
;;19 Uhr;;;;;
;;;;;;;
Mittwoch,;29.8.18;9 Uhr;;1;0;0;0
;;11 Uhr;;12;1;0;0
;;13 Uhr;;6;1;0;0
;;15 Uhr;;15;0;0;0
;;17 Uhr;;12;1;0;0
;;19 Uhr;;;;;
;;;;;;;
